DateTime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Hour,Weekday,Month
2004-08-08 04:00:00,-1.0893756129736865,813,275,-1.0815295982653867,609,22,1017,33,1473,615,0.38462096322055395,0.7471413159946544,1.7676920598441839,4,6,8
2004-08-08 05:00:00,-1.0893756129736865,815,275,-1.0815295982653867,616,21,1080,29,1532,596,0.37206890094116957,0.7529193694210967,1.7704136003775361,5,6,8
2004-08-08 06:00:00,-1.0202410360591423,815,275,-1.0556229085871727,627,27,1049,36,1518,650,0.32186065182363066,0.7760315831268676,1.6653621357901471,6,6,8
2004-08-08 07:00:00,-1.0893756129736865,835,275,-1.0297162189089584,638,31,1024,38,1506,655,0.4348292123380929,0.5853558200542603,1.6689001384835045,7,6,8
2004-08-08 08:00:00,-0.812837305315509,921,275,-0.8095093566441375,738,46,901,47,1585,779,0.5352457105731703,0.481350858378293,1.7478248139507142,8,6,8
2004-08-08 09:00:00,-0.6745681514864204,963,275,-0.7188359427703878,774,62,839,64,1621,758,0.8113910807196327,0.17511402677683294,1.8980538513917469,9,6,8
2004-08-08 10:00:00,-0.812837305315509,935,275,-0.8483693911614588,724,43,936,49,1574,598,1.0875364508660952,-0.1369008582510694,1.982965916032331,10,6,8
2004-08-08 11:00:00,-0.6054335745718759,1007,275,-0.7706493221268162,751,53,849,64,1649,643,0.8490472675577868,0.23867261446770205,2.0899224589930663,11,6,8
2004-08-08 12:00:00,-0.5362989976573316,1032,275,-0.7965560118050304,744,87,813,79,1695,778,0.5729018974113239,1.1400489489927537,2.8386182597182144,12,6,8
2004-08-08 13:00:00,-0.9511064591445978,901,275,-0.9260894601961015,689,36,964,45,1543,522,1.4264421324094816,-0.4604718501318572,2.0746818320062945,13,6,8
2004-08-08 14:00:00,-1.0893756129736865,851,275,-1.0556229085871727,627,21,1129,30,1433,419,1.3511297587331734,-0.5413645981020541,1.7587109760841224,14,6,8
2004-08-08 15:00:00,-1.0202410360591423,877,275,-1.003809529230744,655,27,1061,35,1471,444,1.5268586306445584,-0.6338134529251364,1.933706032378659,15,6,8
2004-08-08 16:00:00,-0.9511064591445978,909,275,-0.9260894601961015,690,29,1039,37,1488,474,1.7904519385116366,-0.9342722311001532,1.759527438244128,16,6,8
2004-08-08 17:00:00,-0.8819718822300535,908,275,-0.861322736000566,715,38,988,46,1479,495,1.7778998762322518,-0.9920527653645796,1.5777285306162114,17,6,8
2004-08-08 18:00:00,-0.812837305315509,926,275,-0.744742632448602,763,41,949,54,1491,504,1.6272751288796354,-0.9342722311001532,1.4206956418417982,18,6,8
2004-08-08 19:00:00,-0.4671644207427872,1010,275,-0.5504424598619954,836,66,848,79,1577,616,1.2883694473362501,-0.5471426515284967,1.6109313251231063,19,6,8
2004-08-08 20:00:00,-0.4671644207427872,1031,275,-0.4468157011491385,868,63,798,79,1634,690,1.024776139469172,-0.12534475139818396,1.8411736542446893,20,6,8
2004-08-08 21:00:00,-0.32889526691369847,1070,275,-0.3431889424362816,905,88,745,98,1702,846,0.9118075789547102,0.13466765279173473,2.066517210406239,21,6,8
2004-08-08 22:00:00,-0.19062611308460972,1124,275,-0.04526201113681805,992,87,660,93,1791,1013,0.7862869561608635,0.37156784327588294,2.1522457372068278,22,6,8
2004-08-08 23:00:00,-0.32889526691369847,1066,275,-0.22660883888431763,940,86,683,89,1744,978,0.7235266447639402,0.46979475152540756,2.1699357506736163,23,6,8
2004-08-09 00:00:00,-0.6745681514864204,1001,275,-0.5504424598619954,836,49,771,57,1662,821,0.6231101465288629,0.7009168885831131,2.28151891254105,0,0,8
2004-08-09 01:00:00,-0.7437027284009646,967,275,-0.5763491495402095,824,40,774,51,1637,862,0.5854539596907088,0.7702535297004248,2.2937658449411344,1,0,8
2004-08-09 02:00:00,-0.9511064591445978,901,275,-0.8224627014832446,733,27,888,39,1605,755,0.5101415860144006,0.8800365448028349,2.251037658567507,2,0,8
2004-08-09 03:00:00,-1.1585101898882308,835,275,-1.0297162189089584,638,25,997,34,1526,715,0.4348292123380929,0.9724853996259167,2.204227161393852,3,0,8
2004-08-09 04:00:00,-1.0893756129736865,820,275,-1.1074362879436008,598,23,1065,30,1511,684,0.37206890094116957,1.007153720184573,2.096454156273111,4,0,8
2004-08-09 05:00:00,-1.0202410360591423,896,275,-0.9131361153569943,694,58,941,46,1583,853,0.2967565272648614,1.1400489489927537,2.0872009184597142,5,0,8
2004-08-09 06:00:00,-0.6745681514864204,996,275,-0.43386235631003134,872,87,756,55,1727,990,0.2967565272648614,1.1111586818605403,2.072232445526278,6,0,8
2004-08-09 07:00:00,0.08591219457356772,1159,275,0.563545196301216,1151,143,579,63,2005,1206,0.4348292123380929,0.8684804379499494,2.0556310482728306,7,0,8
2004-08-09 08:00:00,0.2241813484026566,1185,275,0.563545196301216,1152,96,578,42,2003,1274,0.5854539596907088,0.6604705145980149,2.1274797183533245,8,0,8
2004-08-09 09:00:00,0.15504677148811216,1168,275,0.5117318169447875,1138,16,585,5,1946,1336,0.8615993298371712,0.24445066789414477,2.112511245419888,9,0,8
2004-08-09 10:00:00,-0.5362989976573316,1044,275,-0.12298208017146066,970,54,715,39,1751,1068,1.3762338832919425,-0.5413645981020541,1.8041607029911013,10,0,8
2004-08-09 11:00:00,-0.6745681514864204,983,275,-0.3561422872753887,897,42,800,39,1608,804,1.4892024438064049,-0.8187111625713005,1.4196070256284574,11,0,8
2004-08-09 12:00:00,-0.39802984382824275,1032,275,-0.31728225275806726,912,72,764,71,1661,826,1.6900354402765587,-0.9689405516588092,1.461246595788744,12,0,8
2004-08-09 13:00:00,-0.5362989976573316,1019,275,-0.39500232179271,889,54,787,65,1630,745,1.6774833779971747,-0.9689405516588092,1.4421958120552794,13,0,8
2004-08-09 14:00:00,-0.6745681514864204,982,275,-0.5245357701837811,844,52,835,71,1567,638,1.6398271911590203,-0.9227161242472682,1.478664455202197,14,0,8
2004-08-09 15:00:00,-0.4671644207427872,1016,275,-0.42090901147092424,880,64,783,72,1617,684,1.7025875025559436,-0.9458283379530387,1.5320066496558966,15,0,8
2004-08-09 16:00:00,-0.5362989976573316,1031,275,-0.39241165282488866,889,70,772,76,1631,751,1.5871085295856044,-0.832578490794763,1.5408244409839569,16,0,8
2004-08-09 17:00:00,-0.4671644207427872,1046,275,-0.363914294178853,898,65,762,75,1644,818,1.4716295566152662,-0.7193286436364872,1.549642232312018,17,0,8
2004-08-09 18:00:00,-0.32889526691369847,1061,275,-0.3354169355328173,907,80,751,86,1658,886,1.356150583644927,-0.6060787964782115,1.5584600236400783,18,0,8
2004-08-09 19:00:00,0.016777617659023584,1076,275,-0.30691957688678184,916,88,741,96,1671,953,1.240671610674588,-0.4928289493199357,1.5672778149681392,19,0,8
2004-08-09 20:00:00,-0.19062611308460972,1091,275,-0.2784222182407461,925,81,730,95,1685,1020,1.1251926377042494,-0.37957910216165996,1.5760956062961997,20,0,8
2004-08-09 21:00:00,-0.39802984382824275,1109,275,-0.13593542501056793,965,59,696,74,1742,1100,0.9996720149104027,-0.1369008582510694,1.7712300625375417,21,0,8
2004-08-09 22:00:00,-0.4671644207427872,1098,275,-0.21365549404521056,944,69,687,76,1772,1086,0.9243596412340945,0.16355791992394791,2.13510003184671,22,0,8
2004-08-09 23:00:00,-0.5362989976573316,1088,275,-0.21365549404521056,945,58,674,66,1765,1060,0.836495205278402,0.3542336829965548,2.266822593660949,23,0,8
2004-08-10 00:00:00,-0.812837305315509,1035,275,-0.4856757356664598,859,33,732,49,1680,996,0.8239431429990172,0.3889020035552107,2.300025388167844,0,1,8
2004-08-10 01:00:00,-1.0202410360591423,942,275,-0.757695977287709,758,17,824,29,1567,856,0.9118075789547102,0.1924481870561611,2.1481634264068004,1,1,8
2004-08-10 02:00:00,-1.1585101898882308,902,275,-0.9390428050352086,680,6,919,11,1535,722,0.6858704579257862,0.4755728049518503,2.0823021454996806,2,1,8
2004-08-10 03:00:00,-1.1585101898882308,919,275,-0.8872294256787802,704,13,861,18,1603,860,0.4473812746174773,0.9667073461994745,2.2415122667007754,3,1,8
2004-08-10 04:00:00,-1.1585101898882308,875,275,-0.9779028395525299,665,20,919,25,1559,772,0.4473812746174773,0.8858145982292777,2.1342835696867044,4,1,8
2004-08-10 05:00:00,-1.0202410360591423,927,275,-0.7836026669659233,747,58,830,34,1633,910,0.3344127141030155,1.1053806284340981,2.1579609723268676,5,1,8
2004-08-10 06:00:00,-0.6745681514864204,1032,275,-0.4079556666318172,883,106,718,42,1742,1051,0.32186065182363066,1.007153720184573,1.998750851125773,6,1,8
2004-08-10 07:00:00,0.016777617659023584,1193,275,0.5117318169447875,1139,143,563,47,2009,1257,0.4599333368968621,0.7529193694210967,1.9448643485654025,7,1,8
2004-08-10 08:00:00,0.500719656060834,1268,275,1.0298656105090718,1259,167,519,62,2114,1410,0.6482142710876321,0.43512643096675163,1.9486745053120949,8,1,8
2004-08-10 09:00:00,0.293315925317201,1238,275,0.5246851617838948,1144,188,565,81,1939,1433,0.9620158280722486,0.013328530836439248,1.9679974430988947,9,1,8
2004-08-10 10:00:00,0.293315925317201,1230,275,0.4858251272665734,1133,164,604,90,1909,1413,1.6021710043208666,-0.7262623077482182,1.8651232109381872,10,1,8
2004-08-10 11:00:00,0.016777617659023584,1161,275,0.2526649201626453,1074,128,646,95,1777,1206,1.9661808104230216,-1.1191699407463178,1.6283491845365592,11,1,8
2004-08-10 12:00:00,-0.4671644207427872,1048,275,-0.2007021492061035,949,88,764,86,1607,831,2.279982367407638,-1.419628718921335,1.3526571285079971,12,1,8
2004-08-10 13:00:00,-0.8819718822300535,929,275,-0.7706493221268162,752,51,955,64,1385,544,2.2548782428488687,-1.419628718921335,1.28380215301419,13,1,8
2004-08-10 14:00:00,-0.812837305315509,950,275,-0.6929292530921735,783,52,914,62,1443,525,2.1544617446137915,-1.402294558642007,1.173035453306762,14,1,8
2004-08-10 15:00:00,-0.7437027284009646,1013,275,-0.4597690459882456,864,59,819,75,1544,644,2.4682633015984083,-1.4427409326271055,1.643861965576666,15,1,8
2004-08-10 16:00:00,-0.6745681514864204,1034,275,-0.5245357701837811,845,67,841,88,1566,702,2.3803988656427153,-1.3214018106718102,1.8607687460848237,16,1,8
2004-08-10 17:00:00,-0.259760689999154,1082,275,-0.13593542501056793,965,105,760,126,1649,844,2.3552947410839464,-1.4427409326271055,1.4040942445883506,17,1,8
2004-08-10 18:00:00,-0.259760689999154,1110,275,0.0195047130587175,1012,91,720,96,1725,905,2.2548782428488687,-1.3618481846569086,1.4685947552287943,18,1,8
2004-08-10 19:00:00,-0.32889526691369847,1118,275,-0.019355321458603917,999,69,706,79,1766,878,1.740243689394098,-0.7147062008953332,2.2186513262206184,19,1,8
2004-08-10 20:00:00,-0.32889526691369847,1136,275,-0.13593542501056793,967,65,703,67,1801,927,1.4389941946888654,-0.2697960870592499,2.537615876729477,20,1,8
2004-08-10 21:00:00,-0.39802984382824275,1106,275,-0.2784222182407461,924,58,725,62,1757,910,1.238161198218711,-0.00978368286933122,2.5705465171830375,21,1,8
2004-08-10 22:00:00,-0.32889526691369847,1151,275,-0.0711687008150324,984,67,678,64,1823,1024,1.0875364508660952,0.13466765279173473,2.481007833635755,22,1,8
2004-08-10 23:00:00,-0.259760689999154,1144,275,-0.03230866629771098,997,64,669,63,1816,1021,0.9996720149104027,0.21556040076193156,2.4279377932353903,23,1,8
2004-08-11 00:00:00,-0.4671644207427872,1118,275,-0.25251552856253173,930,65,697,60,1748,1027,0.9243596412340945,0.3889020035552107,2.5367994145694723,0,2,8
2004-08-11 01:00:00,-0.6745681514864204,1066,275,-0.5374891150228883,839,47,740,49,1700,993,0.798839018440248,0.6258021940393589,2.6184456305700334,1,2,8
2004-08-11 02:00:00,-0.9511064591445978,991,275,-0.7058825979312807,778,29,797,36,1665,910,0.7360787070433246,0.7182510488624412,2.6130025495033298,2,2,8
2004-08-11 03:00:00,-1.1585101898882308,906,275,-1.003809529230744,650,22,961,30,1581,768,0.7611828316020939,0.6951388351566703,2.6394014926768445,3,2,8
2004-08-11 04:00:00,-1.1585101898882308,903,275,-0.9779028395525299,662,16,932,24,1590,760,0.6984225202051706,0.7702535297004248,2.6004834630499105,4,2,8
2004-08-11 05:00:00,-1.0202410360591423,941,275,-0.9390428050352086,685,50,895,32,1632,834,0.6356622088082472,0.8858145982292777,2.624705173796743,5,2,8
2004-08-11 06:00:00,-0.7437027284009646,1074,275,-0.4597690459882456,866,78,717,42,1768,1075,0.660766333367017,0.8915926516557203,2.665528281797024,6,2,8
2004-08-11 07:00:00,-0.5362989976573316,1114,275,-0.16184211468878207,958,89,663,42,1836,1167,0.7486307693227094,0.7066949420095557,2.6214393251567207,7,2,8
2004-08-11 08:00:00,-0.32889526691369847,1162,275,0.04541140273693162,1019,97,622,51,1904,1178,0.8867034543959404,0.4755728049518503,2.590685917129843,8,2,8
2004-08-11 09:00:00,-0.259760689999154,1165,275,-0.13593542501056793,967,93,651,58,1825,1120,1.1251926377042494,0.16355791992394791,2.63395841161014,9,2,8
2004-08-11 10:00:00,-0.259760689999154,1179,275,-0.16184211468878207,957,105,680,67,1819,1131,1.6021710043208666,-0.42002547614675856,2.617901322463363,10,2,8
2004-08-11 11:00:00,-0.32889526691369847,1144,275,-0.31728225275806726,913,89,715,68,1782,972,1.7904519385116366,-0.587589025513595,2.658452276410308,11,2,8
2004-08-11 12:00:00,-0.6054335745718759,1066,275,-0.6152091840575309,813,63,792,56,1657,764,1.928524623584868,-0.7724867351597595,2.5044130822225825,12,2,8
2004-08-11 13:00:00,-0.6054335745718759,1056,275,-0.6411158737357451,802,52,824,47,1620,670,2.1544617446137915,-1.0151649790703503,2.3530954285682095,13,2,8
2004-08-11 14:00:00,-0.812837305315509,995,275,-0.7317892876094949,769,48,882,46,1576,615,1.9787328727024065,-1.0093869256439076,1.9707189836322463,14,2,8
2004-08-11 15:00:00,-0.812837305315509,967,275,-0.8095093566441375,740,50,926,50,1526,557,2.2548782428488687,-1.3214018106718102,1.6073933224297483,15,2,8
2004-08-11 16:00:00,-0.5362989976573316,1048,275,-0.5374891150228883,839,80,845,65,1607,700,2.2423261805694845,-1.2982895969660395,1.6465835061100178,16,2,8
2004-08-11 17:00:00,-0.39802984382824275,1092,275,-0.3561422872753887,901,78,777,69,1691,734,2.0791493709374835,-1.0613894064818914,2.033586569952679,17,2,8
2004-08-11 18:00:00,-0.5362989976573316,1056,275,-0.4079556666318172,883,64,799,63,1672,684,1.928524623584868,-0.9920527653645796,1.9037690865117862,18,2,8
2004-08-11 19:00:00,-0.32889526691369847,1100,275,-0.08412204565413946,982,84,720,69,1760,823,1.6272751288796354,-0.7955989488655301,1.745103273417362,19,2,8
2004-08-11 20:00:00,-0.5362989976573316,1057,275,-0.38204897695360296,890,72,778,57,1701,801,1.3260256341744037,-0.43735963642608633,1.9054020108317973,20,2,8
2004-08-11 21:00:00,-0.4671644207427872,1068,275,-0.3043289079189602,917,70,736,59,1728,916,1.250713260498096,-0.18890333908905307,2.2744429071543353,21,2,8
2004-08-11 22:00:00,-0.5362989976573316,1050,275,-0.39500232179271,887,59,770,54,1696,820,1.0749843885867105,0.09999933223307882,2.3963679230485067,22,2,8
2004-08-11 23:00:00,-0.4671644207427872,1074,275,-0.4079556666318172,884,63,764,57,1726,838,0.9118075789547102,0.33689952271722706,2.4260327148620435,23,2,8
2004-08-12 00:00:00,-0.39802984382824275,1053,275,-0.36909563211449575,895,58,745,46,1727,882,0.8113910807196327,0.5506874994956044,2.522919557849377,0,3,8
2004-08-12 01:00:00,-0.6745681514864204,1003,275,-0.5763491495402095,825,68,794,65,1716,801,0.7360787070433246,0.7124729954359985,2.603477157636597,1,3,8
2004-08-12 02:00:00,-0.8819718822300535,933,275,-0.9001827705178873,701,57,906,62,1638,690,0.6356622088082472,0.9378170790672613,2.6864841439038343,2,3,8
2004-08-12 03:00:00,-1.0893756129736865,869,275,-1.0815295982653867,614,36,1001,44,1565,674,0.5980060219700936,0.8800365448028349,2.5011472335825604,3,3,8
2004-08-12 04:00:00,-1.0548083245164144,864,275,-1.0685762534262797,617,15,1027,25,1561,622,0.7360787070433246,0.735585209141769,2.6219836332633912,4,3,8
2004-08-12 05:00:00,-1.0202410360591423,931,275,-0.8483693911614588,721,47,888,37,1651,799,0.6231101465288629,0.9435951324937036,2.672332133130404,5,3,8
2004-08-12 06:00:00,-1.0202410360591423,921,275,-0.8095093566441375,738,39,893,41,1623,818,0.7109745824845554,0.7124729954359985,2.5185650929960137,6,3,8
2004-08-12 07:00:00,-0.32889526691369847,1139,275,0.03245805789782456,1013,87,672,60,1932,1034,0.6984225202051706,0.7760315831268676,2.59993915494324,7,3,8
2004-08-12 08:00:00,0.016777617659023584,1205,275,0.4340117479101449,1118,122,585,65,2019,1189,0.836495205278402,0.6835827283037853,2.814940857078051,8,3,8
2004-08-12 09:00:00,-0.19062611308460972,1126,275,-0.16184211468878207,957,122,694,71,1841,1034,1.0749843885867105,0.27911898845280064,2.7177818600373835,9,3,8
2004-08-12 10:00:00,-0.4671644207427872,1066,275,-0.49862908050556687,855,101,803,61,1712,929,1.577066879762097,-0.4835840638376277,2.3952793068351657,10,3,8
2004-08-12 11:00:00,-0.39802984382824275,1069,275,-0.4597690459882456,867,92,785,65,1717,880,1.5519627552033282,-0.5240304378227258,2.249676888300831,11,3,8
2004-08-12 12:00:00,-0.6054335745718759,975,275,-0.6799759082530664,788,70,851,54,1629,701,1.7151395648353285,-0.7609306283068741,2.0357638023793605,12,3,8
2004-08-12 13:00:00,-0.7437027284009646,955,275,-0.7317892876094949,766,58,898,58,1597,620,2.04149318409933,-1.0267210859232356,2.0646121320328925,13,3,8
2004-08-12 14:00:00,-0.812837305315509,949,275,-0.744742632448602,764,44,898,56,1579,573,1.8908684367467135,-0.9342722311001532,1.9924913078990627,14,3,8
2004-08-12 15:00:00,-0.812837305315509,941,275,-0.6670225634139594,792,44,897,60,1582,544,2.0665973086580984,-1.1711724215843016,1.6767926060302258,15,3,8
2004-08-12 16:00:00,-0.7437027284009646,942,275,-0.6540692185748522,800,52,877,69,1567,581,2.1670138068931766,-1.2693993298338262,1.5992287008296926,16,3,8
2004-08-12 17:00:00,-0.6054335745718759,974,275,-0.4856757356664598,855,53,836,67,1607,610,2.04149318409933,-1.2173968489958427,1.4881898470689285,17,3,8
2004-08-12 18:00:00,-0.4671644207427872,1012,275,-0.3431889424362816,904,65,794,79,1653,695,1.8030040007910213,-0.9862747119381371,1.6626405952567949,18,3,8
2004-08-12 19:00:00,-0.39802984382824275,1017,275,-0.26546887340163905,929,67,772,86,1702,709,1.4138900701300967,-0.5529207049549391,1.854509202858114,19,3,8
2004-08-12 20:00:00,-0.4671644207427872,1006,275,-0.36909563211449575,896,67,797,79,1697,736,1.1879529491011727,-0.18312528566261035,2.1100618589398716,20,3,8
2004-08-12 21:00:00,-0.6054335745718759,1008,275,-0.42090901147092424,878,53,792,67,1691,722,1.062432326307326,0.11155543908596426,2.381671604168406,21,3,8
2004-08-12 22:00:00,-0.6745681514864204,989,275,-0.6152091840575309,814,53,845,65,1657,680,0.9745678903516335,0.31378730901145657,2.5351664902494613,22,3,8
2004-08-12 23:00:00,-0.39802984382824275,1080,275,-0.2913755630798532,920,60,739,67,1761,772,0.8741513921165561,0.5275752857898339,2.648382576436906,23,3,8
2004-08-13 00:00:00,-0.5362989976573316,1033,275,-0.4856757356664598,856,60,774,62,1736,769,0.8239431429990172,0.6431363543186867,2.726762943797445,0,4,8
2004-08-13 01:00:00,-0.7437027284009646,968,275,-0.6670225634139594,794,39,836,48,1688,654,0.798839018440248,0.637358300892244,2.6353191818768162,1,4,8
2004-08-13 02:00:00,-1.0202410360591423,853,275,-1.0556229085871727,626,22,1045,33,1557,516,0.7360787070433246,0.735585209141769,2.6206228629967145,2,4,8
2004-08-13 03:00:00,-1.2276447668027755,810,275,-1.1981097018173508,544,14,1264,22,1485,447,0.6482142710876321,0.833812117391294,2.5476855767028805,3,4,8
2004-08-13 04:00:00,-1.1585101898882308,817,275,-1.1722030121391367,558,7,1232,11,1485,452,0.5729018974113239,0.8569243310970645,2.397184385208513,4,4,8
2004-08-13 05:00:00,-1.1585101898882308,840,275,-1.1333429776218154,586,25,1154,34,1499,492,0.660766333367017,0.6951388351566703,2.379766525795059,5,4,8
2004-08-13 06:00:00,-0.9511064591445978,940,275,-0.8742760808396731,709,47,956,52,1641,588,0.5477977728525547,1.0880464681547695,2.663895357477013,6,4,8
2004-08-13 07:00:00,-0.39802984382824275,1076,275,-0.2784222182407461,924,101,720,80,1806,909,0.6482142710876321,0.7875876899797526,2.486178760649124,7,4,8
2004-08-13 08:00:00,-0.39802984382824275,1086,275,-0.08412204565413946,981,100,688,86,1818,1007,0.7737348938814786,0.5333533392162766,2.3969122311551767,8,4,8
2004-08-13 09:00:00,-0.5362989976573316,1031,275,-0.26546887340163905,929,79,759,77,1722,809,1.213057073659942,-0.22357165964770898,2.0956376941131056,9,4,8
2004-08-13 10:00:00,-0.4671644207427872,1016,275,-0.36909563211449575,896,91,766,93,1704,820,1.577066879762097,-0.7609306283068741,1.7510906625907363,10,4,8
2004-08-13 11:00:00,-0.6745681514864204,953,275,-0.6411158737357451,801,83,868,109,1573,657,1.8657643121879448,-1.1133918873198752,1.4533541282420226,11,4,8
2004-08-13 12:00:00,-0.7437027284009646,918,275,-0.7058825979312807,779,65,896,89,1537,551,1.8783163744673286,-1.1885065818636293,1.2696501422407598,12,4,8
2004-08-13 13:00:00,-0.9511064591445978,892,275,-0.8483693911614588,724,55,971,71,1490,511,1.9410766858642519,-1.2058407421429573,1.3303404961345104,13,4,8
2004-08-13 14:00:00,-1.0202410360591423,841,275,-0.9649494947134228,673,40,1061,56,1394,451,1.6021710043208666,-1.1249479941727603,0.9033307864515744,14,4,8
2004-08-13 15:00:00,-1.0202410360591423,799,275,-0.8742760808396731,709,48,1078,68,1332,462,1.8030040007910213,-1.6045264285674994,0.01148195367210874,15,4,8
2004-08-13 16:00:00,-1.0202410360591423,838,275,-0.8354160463223518,726,46,1056,61,1382,440,1.7778998762322518,-1.4947434134650892,0.2708447665005591,16,4,8
2004-08-13 17:00:00,-0.812837305315509,870,275,-0.7965560118050304,745,54,998,70,1400,472,1.6523792534384052,-1.3329579175246953,0.4801312335153314,17,4,8
2004-08-13 18:00:00,-0.812837305315509,892,275,-0.7317892876094949,771,55,965,76,1465,494,1.4013380078507118,-1.1596163147314162,0.49754909292878435,18,4,8
2004-08-13 19:00:00,-0.6745681514864204,926,275,-0.6281625288966379,805,60,901,78,1511,524,1.0749843885867105,-0.8013770022919727,0.6866961599967513,19,4,8
2004-08-13 20:00:00,-0.7437027284009646,919,275,-0.6540692185748522,796,62,870,80,1538,560,0.9118075789547102,-0.41424742272031584,1.081591691386133,20,4,8
2004-08-13 21:00:00,-0.812837305315509,932,275,-0.7836026669659233,746,51,912,71,1528,534,0.7611828316020939,-0.04445200342798713,1.420423487788463,21,4,8
2004-08-13 22:00:00,-0.6745681514864204,957,275,-0.7317892876094949,767,57,867,74,1534,577,0.7235266447639402,0.12311154593884928,1.5959628521896698,22,4,8
2004-08-13 23:00:00,-0.5362989976573316,994,275,-0.6281625288966379,806,72,830,90,1580,674,0.6356622088082472,0.2675628815999152,1.6607355168834488,23,4,8
2004-08-14 00:00:00,-0.6054335745718759,984,275,-0.6670225634139594,795,63,838,78,1570,676,0.5729018974113239,0.3657897898494402,1.6620962871501246,0,5,8
2004-08-14 01:00:00,-0.812837305315509,919,275,-0.8095093566441375,737,49,899,63,1534,611,0.5352457105731703,0.42934837754030936,1.6588304385101025,1,5,8
2004-08-14 02:00:00,-1.0893756129736865,847,275,-1.0685762534262797,618,30,1075,42,1442,529,0.5352457105731703,0.4062361638345384,1.6204567169898385,2,5,8
2004-08-14 03:00:00,-1.2276447668027755,802,275,-1.1722030121391367,559,24,1232,34,1414,478,0.5226936482937854,0.44668253781963707,1.647127814216688,3,5,8
2004-08-14 04:00:00,-1.2276447668027755,795,275,-1.1592496673000294,569,18,1178,27,1426,497,0.5477977728525547,0.3889020035552107,1.6408682709899785,4,5,8
2004-08-14 05:00:00,-1.2276447668027755,809,275,-1.1462963224609224,578,22,1170,29,1445,513,0.5980060219700936,0.30223120215857113,1.6098427089097656,5,5,8
2004-08-14 06:00:00,-1.1585101898882308,835,275,-1.0556229085871727,626,39,1088,41,1471,563,0.48503746145563137,0.44090448439319435,1.5616714414694342,6,5,8
2004-08-14 07:00:00,-0.7437027284009646,967,275,-0.5763491495402095,826,68,821,61,1639,822,0.3971730254999388,0.5160191789369489,1.485740460588912,7,5,8
2004-08-14 08:00:00,-0.6745681514864204,969,275,-0.511582425344674,849,84,800,68,1626,890,0.5226936482937854,0.28489704187924336,1.4299488796551951,8,5,8
2004-08-14 09:00:00,-0.8819718822300535,913,275,-0.7836026669659233,749,54,911,58,1535,742,0.8992555166753253,-0.28135219391213534,1.3025807826943196,9,5,8
2004-08-14 10:00:00,-0.8819718822300535,933,275,-0.7836026669659233,748,51,948,52,1551,629,1.3511297587331734,-0.7378184146011036,1.3317012664011862,10,5,8
2004-08-14 11:00:00,-0.812837305315509,922,275,-0.8742760808396731,712,52,924,57,1494,609,1.7778998762322518,-1.1133918873198752,1.2631184449607145,11,5,8
2004-08-14 12:00:00,-0.9511064591445978,914,275,-0.8354160463223518,726,44,959,51,1496,534,1.8155560630704053,-1.194284635290072,1.1256806480264363,12,5,8
2004-08-14 13:00:00,-0.9511064591445978,873,275,-0.9001827705178873,699,47,999,53,1413,528,1.928524623584868,-1.3965165052155644,0.7781399219173801,13,5,8
2004-08-14 14:00:00,-1.0202410360591423,831,275,-0.9519961498743157,676,37,1041,49,1350,463,1.752795751673482,-1.3734042915097937,0.5435431279424336,14,5,8
2004-08-14 15:00:00,-1.0202410360591423,840,275,-0.9260894601961015,685,33,1051,44,1339,462,2.1795658691725612,-1.656528909405483,0.41889657151491044,15,5,8
2004-08-14 16:00:00,-1.0202410360591423,874,275,-0.9260894601961015,686,36,1032,48,1402,501,2.2674303051282534,-1.6160825354203845,0.66519598978327,16,5,8
2004-08-14 17:00:00,-1.0202410360591423,896,275,-0.9260894601961015,687,33,1006,46,1438,493,2.0163890595405602,-1.223174902422285,1.4443730444819607,17,5,8
2004-08-14 18:00:00,-0.8819718822300535,964,275,-0.7317892876094949,769,40,873,56,1546,572,1.8030040007910213,-0.9342722311001532,1.7750402192842347,18,5,8
2004-08-14 19:00:00,-0.6745681514864204,1001,275,-0.5374891150228883,838,56,801,73,1614,668,1.4013380078507118,-0.5818109720871523,1.770141446324201,19,5,8
2004-08-14 20:00:00,-0.5362989976573316,1005,275,-0.4468157011491385,868,71,779,85,1633,771,1.1251926377042494,-0.37380104873521763,1.6038553197363912,20,5,8
2004-08-14 21:00:00,-0.6745681514864204,979,275,-0.6022558392184238,818,57,797,72,1590,732,0.9243596412340945,-0.1369008582510694,1.6046717818963967,21,5,8
2004-08-14 22:00:00,-0.812837305315509,935,275,-0.7188359427703878,774,43,825,53,1562,687,0.7862869561608635,-0.0040056294428885,1.5510574333893612,22,5,8
2004-08-14 23:00:00,-0.8819718822300535,939,275,-0.757695977287709,758,40,858,47,1544,664,0.7360787070433246,0.07110906510086562,1.543709273949311,23,5,8
2004-08-15 00:00:00,-1.0202410360591423,878,275,-0.9390428050352086,684,26,947,37,1475,588,0.660766333367017,0.14622375964461976,1.5080570929623989,0,6,8
2004-08-15 01:00:00,-1.1585101898882308,848,275,-1.003809529230744,650,24,989,34,1479,610,0.610558084249478,0.24445066789414477,1.5516017414960315,1,6,8
